search_term	match_term	match_type	gene	drug	interaction_types	sources	pmids
SORAFENIB	SORAFENIB	Definite	LYN	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	FLT1	SORAFENIB	inhibitor	DTC|MyCancerGenome|MyCancerGenomeClinicalTrial|PharmGKB	17016424|28362716|15466206|16507829
SORAFENIB	SORAFENIB	Definite	KRAS	SORAFENIB	""	JAX-CKB	23629727|26743856|23224737|26307133|25294897|27480147|25363205
SORAFENIB	SORAFENIB	Definite	FLT3	SORAFENIB	antagonist|inhibitor	TALC|TdgClinicalTrial|JAX-CKB|TEND|DoCM|COSMIC|CIViC|PharmGKB|OncoKB	17889720|19657110|17205056|16857985|17047150|23430109|24046014|15256420|25848357|23783394|17229632|18230792|23261068|23969938|23392356|11290608|22504184|21482694|22504185|28362716|23714533|22368270|20733134|25157968|23613521|14604974|17606455|22504183|23321257|22858906|15374878
SORAFENIB	SORAFENIB	Definite	DYRK3	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	RET	SORAFENIB	inhibitor	DTC|MyCancerGenome|JAX-CKB|CIViC|PharmGKB	20368568|18849971|17664273|17016424|28362716|15466206|16507829
SORAFENIB	SORAFENIB	Definite	GMNN	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	BRAF	SORAFENIB	inhibitor	MyCancerGenome|TdgClinicalTrial|ClearityFoundationClinicalTrial|JAX-CKB|TEND|DoCM|CIViC|MyCancerGenomeClinicalTrial|PharmGKB	26619011|20538618|19001320|23629727|16609060|20812347|24727320|16901402|22310681|16880785|19537845|14679157|23792568|18186519|12068308|18794803|22394203|28002790|28362716|11752352|24885690|25157968|20619739|20350999|27388325|20526349|21129611|17575107
SORAFENIB	SORAFENIB	Definite	MAPK8	SORAFENIB	""	PharmGKB	20124951
SORAFENIB	SORAFENIB	Definite	YES1	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	MAP4K5	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	MET	SORAFENIB	""	JAX-CKB	25363205
SORAFENIB	SORAFENIB	Definite	AKT1	SORAFENIB	""	JAX-CKB	""
SORAFENIB	SORAFENIB	Definite	CYP2B6	SORAFENIB	""	PharmGKB	28362716
SORAFENIB	SORAFENIB	Definite	FLT4	SORAFENIB	inhibitor|antagonist	TALC|DTC|TdgClinicalTrial|TEND|MyCancerGenomeClinicalTrial|PharmGKB	16133532|16729906|17296815|16474853|16757355|28362716
SORAFENIB	SORAFENIB	Definite	VEGFA	SORAFENIB	""	PharmGKB	22736425|24510746
SORAFENIB	SORAFENIB	Definite	FGFR1	SORAFENIB	inhibitor	JAX-CKB|PharmGKB	25900027|17016424|28362716|15466206|16507829
SORAFENIB	SORAFENIB	Definite	PDGFRA	SORAFENIB	inhibitor	DTC|CIViC|MyCancerGenomeClinicalTrial	21482694
SORAFENIB	SORAFENIB	Definite	NTRK2	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	UGT1A9	SORAFENIB	""	PharmGKB	22912756|28362716
SORAFENIB	SORAFENIB	Definite	HIPK4	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	NOS3	SORAFENIB	""	PharmGKB	27058899
SORAFENIB	SORAFENIB	Definite	MAPK6	SORAFENIB	""	PharmGKB	20124951
SORAFENIB	SORAFENIB	Definite	CYP2C8	SORAFENIB	""	PharmGKB	28362716
SORAFENIB	SORAFENIB	Definite	IRAK1	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	CDK8	SORAFENIB	inhibitor	DTC	""
SORAFENIB	SORAFENIB	Definite	EGFR	SORAFENIB	""	DTC|JAX-CKB|TTD	23629727|26743856|26318998|24166906
SORAFENIB	SORAFENIB	Definite	CSF1R	SORAFENIB	""	DTC|JAX-CKB	21517818
SORAFENIB	SORAFENIB	Definite	CAMK2B	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	MAP3K20	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	PLK4	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	MINK1	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	FGFR3	SORAFENIB	""	DTC|JAX-CKB	26270481
SORAFENIB	SORAFENIB	Definite	SLK	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	AXL	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	MAPK9	SORAFENIB	""	PharmGKB	20124951
SORAFENIB	SORAFENIB	Definite	NTRK1	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	ABCB1	SORAFENIB	""	PharmGKB	""
SORAFENIB	SORAFENIB	Definite	MAPK7	SORAFENIB	""	PharmGKB	20124951
SORAFENIB	SORAFENIB	Definite	GALNT14	SORAFENIB	""	PharmGKB	31611591
SORAFENIB	SORAFENIB	Definite	HIF1A	SORAFENIB	""	PharmGKB	25816720
SORAFENIB	SORAFENIB	Definite	HMOX1	SORAFENIB	""	CIViC	26309414
SORAFENIB	SORAFENIB	Definite	PTPN6	SORAFENIB	""	DTC	22871485
SORAFENIB	SORAFENIB	Definite	MAPK3	SORAFENIB	""	PharmGKB	20124951
SORAFENIB	SORAFENIB	Definite	EPHA2	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	LIMK1	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	HIPK2	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	CYP2C9	SORAFENIB	""	PharmGKB	28362716
SORAFENIB	SORAFENIB	Definite	RPS6KB1	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	NTRK3	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	TNF	SORAFENIB	""	PharmGKB	22736425
SORAFENIB	SORAFENIB	Definite	SRPK1	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	ERBB2	SORAFENIB	""	JAX-CKB	27992451
SORAFENIB	SORAFENIB	Definite	AURKB	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	SLC15A2	SORAFENIB	""	PharmGKB	""
SORAFENIB	SORAFENIB	Definite	MAPK1	SORAFENIB	""	PharmGKB	20124951
SORAFENIB	SORAFENIB	Definite	SLC22A1	SORAFENIB	""	PharmGKB	23532667
SORAFENIB	SORAFENIB	Definite	PTEN	SORAFENIB	""	JAX-CKB	27213589
SORAFENIB	SORAFENIB	Definite	NRAS	SORAFENIB	""	JAX-CKB	23629727
SORAFENIB	SORAFENIB	Definite	BLK	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	SLCO1B1	SORAFENIB	""	PharmGKB	27533851
SORAFENIB	SORAFENIB	Definite	CYP3A4	SORAFENIB	""	PharmGKB	28362716
SORAFENIB	SORAFENIB	Definite	MAPK10	SORAFENIB	""	PharmGKB	20124951
SORAFENIB	SORAFENIB	Definite	MAPK13	SORAFENIB	""	PharmGKB	20124951
SORAFENIB	SORAFENIB	Definite	ABL1	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	AURKA	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	ABCC2	SORAFENIB	""	PharmGKB	23237922
SORAFENIB	SORAFENIB	Definite	TAOK1	SORAFENIB	""	DTC	""
SORAFENIB	SORAFENIB	Definite	MAPK4	SORAFENIB	""	PharmGKB	20124951
SORAFENIB	SORAFENIB	Definite	PIK3CA	SORAFENIB	""	JAX-CKB	23629727|25363205
SORAFENIB	SORAFENIB	Definite	MAPK12	SORAFENIB	""	PharmGKB	20124951
SORAFENIB	SORAFENIB	Definite	FGF3	SORAFENIB	""	CIViC	22890726
SORAFENIB	SORAFENIB	Definite	ARID1A	SORAFENIB	""	CIViC	29113912
TALAZOPARIB	TALAZOPARIB	Definite	ERBB2	TALAZOPARIB	""	PharmGKB|FDA	""
TALAZOPARIB	TALAZOPARIB	Definite	BRCA2	TALAZOPARIB	""	JAX-CKB|CIViC|PharmGKB|OncoKB	26546619|23881923|28242752
TALAZOPARIB	TALAZOPARIB	Definite	ATM	TALAZOPARIB	""	JAX-CKB	23881923
TALAZOPARIB	TALAZOPARIB	Definite	IDH1	TALAZOPARIB	""	JAX-CKB	28148839
TALAZOPARIB	TALAZOPARIB	Definite	PARP2	TALAZOPARIB	inhibitor	ChemblInteractions	26652717
TALAZOPARIB	TALAZOPARIB	Definite	BRCA1	TALAZOPARIB	""	JAX-CKB|CIViC|PharmGKB|OncoKB	26546619|23881923|28242752
TALAZOPARIB	TALAZOPARIB	Definite	PTEN	TALAZOPARIB	""	JAX-CKB	23881923
TALAZOPARIB	TALAZOPARIB	Definite	PARP1	TALAZOPARIB	inhibitor	ChemblInteractions	26652717
TALAZOPARIB	TALAZOPARIB	Definite	EGFR	TALAZOPARIB	""	CIViC	31852834
TALAZOPARIB	TALAZOPARIB	Definite	PSMD4	TALAZOPARIB	""	CIViC	28316110
TALAZOPARIB	TALAZOPARIB	Definite	SLFN11	TALAZOPARIB	""	CIViC	27440269
LINSITINIB	LINSITINIB	Definite	IGF1R	LINSITINIB	inhibitor	TALC|MyCancerGenome|TdgClinicalTrial|ClearityFoundationClinicalTrial|ChemblInteractions|CancerCommons|TTD	""
LINSITINIB	LINSITINIB	Definite	PIK3CA	LINSITINIB	""	JAX-CKB	27196766
LINSITINIB	LINSITINIB	Definite	INSR	LINSITINIB	inhibitor	TALC|ChemblInteractions	""
LINSITINIB	LINSITINIB	Definite	EGFR	LINSITINIB	""	JAX-CKB	26561558
LINSITINIB	LINSITINIB	Definite	PTEN	LINSITINIB	""	JAX-CKB	26561558
LINSITINIB	LINSITINIB	Definite	IGF2	LINSITINIB	""	CIViC	25670080
LINSITINIB	LINSITINIB	Definite	KRAS	LINSITINIB	""	JAX-CKB	26725216
SELUMETINIB	SELUMETINIB	Definite	MAP2K1	SELUMETINIB	inhibitor|allosteric modulator	TALC|MyCancerGenome|ClearityFoundationClinicalTrial|JAX-CKB|ChemblInteractions|COSMIC|CIViC|CancerCommons|MyCancerGenomeClinicalTrial|TTD	22197931|26324360|17332304|22327936|25394791|28029918|18632602|19915144|26582713|17699718|23444215|24448821|27312529
SELUMETINIB	SELUMETINIB	Definite	HRAS	SELUMETINIB	""	JAX-CKB|CIViC	26544513|27222538
SELUMETINIB	SELUMETINIB	Definite	MAP2K5	SELUMETINIB	inhibitor	MyCancerGenomeClinicalTrial	""
SELUMETINIB	SELUMETINIB	Definite	MAP2K2	SELUMETINIB	inhibitor	TALC|MyCancerGenome|ClearityFoundationClinicalTrial|ChemblInteractions|MyCancerGenomeClinicalTrial|TTD	17332304|28029918|17699718
SELUMETINIB	SELUMETINIB	Definite	BRAF	SELUMETINIB	""	ClearityFoundationBiomarkers|JAX-CKB|CIViC	26343583|22197931|22048237|23942066|26351322|27655129|24265152|19915144|27222538|26461489|27196754|27217440|24448821|27312529|26137449|31151904|23406027
SELUMETINIB	SELUMETINIB	Definite	NF1	SELUMETINIB	""	ClearityFoundationBiomarkers|CIViC	28029918|31151904
SELUMETINIB	SELUMETINIB	Definite	ALK	SELUMETINIB	""	JAX-CKB	25394791
SELUMETINIB	SELUMETINIB	Definite	MET	SELUMETINIB	""	JAX-CKB|CIViC	25952648|24939055
SELUMETINIB	SELUMETINIB	Definite	ERBB2	SELUMETINIB	""	JAX-CKB	24971884
SELUMETINIB	SELUMETINIB	Definite	MAP2K3	SELUMETINIB	inhibitor	MyCancerGenomeClinicalTrial	""
SELUMETINIB	SELUMETINIB	Definite	STK11	SELUMETINIB	""	JAX-CKB|CIViC	27821489|22425996
SELUMETINIB	SELUMETINIB	Definite	KRAS	SELUMETINIB	inhibitor	ClearityFoundationBiomarkers|JAX-CKB|CIViC|MyCancerGenomeClinicalTrial	26272063|26351322|26438159|26666244|27231576|23200175|22271687|27655129|24935174|26676756|24939055|25870145|27222538|19029981|27556948|26232337|27422710|25199829|26725216|27312529|22952903|21985784|27480147|26125448|28492898|22392911|25322874
SELUMETINIB	SELUMETINIB	Definite	PIK3CA	SELUMETINIB	""	JAX-CKB	26272063|22271687|24939055|21358673|26232337|26137449
SELUMETINIB	SELUMETINIB	Definite	NRAS	SELUMETINIB	""	JAX-CKB|CIViC|OncoKB	26343583|23515407|25870145|22392911|23406027
SELUMETINIB	SELUMETINIB	Definite	MAP2K6	SELUMETINIB	inhibitor	MyCancerGenomeClinicalTrial	""
SELUMETINIB	SELUMETINIB	Definite	GNAQ	SELUMETINIB	""	JAX-CKB|DoCM	2549426|22653968|22808163|18719078|21083380|22253748|19078957|22550165|25157968|1328859|22733540
SELUMETINIB	SELUMETINIB	Definite	EZH2	SELUMETINIB	""	JAX-CKB	26676756
SELUMETINIB	SELUMETINIB	Definite	GNA11	SELUMETINIB	""	DoCM	26619011|2549426|22808163|24141786|21083380|21444680|25157968|1328859|22733540
SELUMETINIB	SELUMETINIB	Definite	FGFR1	SELUMETINIB	""	JAX-CKB	26438159
SELUMETINIB	SELUMETINIB	Definite	TP53	SELUMETINIB	""	JAX-CKB|CIViC	26343583|26272063|22425996
SELUMETINIB	SELUMETINIB	Definite	MAP2K7	SELUMETINIB	inhibitor	MyCancerGenomeClinicalTrial	""
SELUMETINIB	SELUMETINIB	Definite	NF2	SELUMETINIB	""	CIViC	26359368
SELUMETINIB	SELUMETINIB	Definite	SRC	SELUMETINIB	""	JAX-CKB	27222538
SELUMETINIB	SELUMETINIB	Definite	CDH1	SELUMETINIB	""	JAX-CKB	26251290
SELUMETINIB	SELUMETINIB	Definite	FGFR2	SELUMETINIB	""	JAX-CKB	26438159|19755509
SELUMETINIB	SELUMETINIB	Definite	PTEN	SELUMETINIB	""	JAX-CKB	27196754|21358673|26232337
SELUMETINIB	SELUMETINIB	Definite	ERBB3	SELUMETINIB	""	CIViC	25952648|24685132
SELUMETINIB	SELUMETINIB	Definite	MAP2K4	SELUMETINIB	inhibitor	MyCancerGenomeClinicalTrial	""
SELUMETINIB	SELUMETINIB	Definite	DDX43	SELUMETINIB	""	CIViC	24899684
SELUMETINIB	SELUMETINIB	Definite	FGFR3	SELUMETINIB	""	JAX-CKB	26438159
SELUMETINIB	SELUMETINIB	Definite	EGFR	SELUMETINIB	""	JAX-CKB	24939055|25870145|27287717|28416483|27312529
SELUMETINIB	SELUMETINIB	Definite	RIT1	SELUMETINIB	""	CIViC	24469055
SELUMETINIB	SELUMETINIB	Definite	ATM	SELUMETINIB	""	CIViC	27922010
SELUMETINIB	SELUMETINIB	Definite	MITF	SELUMETINIB	""	CIViC	24185007
SELUMETINIB	SELUMETINIB	Definite	CIC	SELUMETINIB	""	CIViC	28178529
QUIZARTINIB	QUIZARTINIB	Definite	PDGFRB	QUIZARTINIB	inhibitor	ChemblInteractions	""
QUIZARTINIB	QUIZARTINIB	Definite	FLT3	QUIZARTINIB	inhibitor	MyCancerGenome|TdgClinicalTrial|JAX-CKB|ChemblInteractions|DoCM|COSMIC|CIViC|TTD|OncoKB	17889720|19657110|16857985|17047150|23430109|24046014|15256420|23783394|24002496|23261068|27099147|26920889|23392356|11290608|22504184|22504185|24619500|23714533|22368270|20733134|25157968|23878140|14604974|17606455|22504183|23321257|22858906|15374878
QUIZARTINIB	QUIZARTINIB	Definite	KIT	QUIZARTINIB	inhibitor	JAX-CKB|ChemblInteractions|DoCM	23497317|21689725|24045550|19164557|15972446|16384925|18024392|18986703|22504184|16912224|23714533|25157968|17259998|23582185|16731599
QUIZARTINIB	QUIZARTINIB	Definite	CSF1R	QUIZARTINIB	inhibitor	ChemblInteractions	""
QUIZARTINIB	QUIZARTINIB	Definite	PDGFRA	QUIZARTINIB	inhibitor	ChemblInteractions	""
QUIZARTINIB	QUIZARTINIB	Definite	CBL	QUIZARTINIB	""	JAX-CKB	22990016
QUIZARTINIB	QUIZARTINIB	Definite	RET	QUIZARTINIB	inhibitor	ChemblInteractions	""
QUIZARTINIB	QUIZARTINIB	Definite	FGF2	QUIZARTINIB	""	CIViC	27671675
QUIZARTINIB	QUIZARTINIB	Definite	IDH2	QUIZARTINIB	""	JAX-CKB	""
AFATINIB	AFATINIB	Definite	EGFR	AFATINIB	inhibitor	TALC|DTC|MyCancerGenome|TdgClinicalTrial|JAX-CKB|DoCM|COSMIC|CIViC|MyCancerGenomeClinicalTrial|PharmGKB|FDA|OncoKB	26619011|19455431|22452896|23982599|18681783|23102728|23930994|24035188|14990633|16467544|20068085|16377102|27044931|27694386|27102076|14990632|16707764|32193290|18784101|17653080|15710947|20479403|25589191|26051236|26354527|25668228|26341921|24439929|32226941|16912157|24893891|25589492|15728811|20573926|16258541|19692680|15118125|18227510|24658966|18199554|27083334|19922469|20033049|25964297|28363995|26515464|25923549|16257339|21783417|19692684|27207775|22753918|16187797|28145866|24353160|22452895|18003960|25559287|25870145|23945392|24813888|15329413|24636847|23816963|24729716|25611025|23816960|22285168|19096302|17349580|16204070|24894453|16043828|22215752|23022519|23344264|21194487|25077897|24065731|11255078|15118073|20022809|23948351|16115929|18458038|26286086|19339720|18316547|17332364|27913578|25948633|24623981|22190593|24790411|19147750|25157968|16011858|21430269|12648464|2302402|15737014|26720284|21670455|21233402|26206867|24565969|23242437|25923550|27304188|23991291|22588155|21531810|26862733|18303429|19671738|21617858|22594511
AFATINIB	AFATINIB	Definite	ERBB4	AFATINIB	inhibitor	JAX-CKB	27207775
AFATINIB	AFATINIB	Definite	NRG1	AFATINIB	""	CIViC	31068372|28950338|29802158|29169524|28502724
AFATINIB	AFATINIB	Definite	ERBB2	AFATINIB	inhibitor	TALC|MyCancerGenome|TdgClinicalTrial|JAX-CKB|CIViC|MyCancerGenomeClinicalTrial	19122144|28274957|26545934|27044931|23632474|24971884|22325357|27923043|26296355|25589492|23775486|28363995|23578997|26964772|26559459|23948973|30096481|28167203|22418700|20142587|25370464|26243863|21617858|26596672
AFATINIB	AFATINIB	Definite	ERBB3	AFATINIB	""	CIViC	27044931|24685132
AFATINIB	AFATINIB	Definite	KRAS	AFATINIB	""	JAX-CKB|CIViC	26341921|24685132|27338794|25870145
AFATINIB	AFATINIB	Definite	BRAF	AFATINIB	""	JAX-CKB	26916115
AFATINIB	AFATINIB	Definite	EML4	AFATINIB	""	JAX-CKB	26682573
AFATINIB	AFATINIB	Definite	MET	AFATINIB	""	JAX-CKB	27694386
AFATINIB	AFATINIB	Definite	NRAS	AFATINIB	""	JAX-CKB	25870145
PAC-1	PAC-1	Definite	RECQL	PAC-1	""	DTC	""
PAC-1	PAC-1	Definite	BRAF	PAC-1	""	JAX-CKB	27297867
PAC-1	PAC-1	Definite	CASP3	PAC-1	""	DTC	19708658|16936720
SARACATINIB	SARACATINIB	Definite	DDR2	SARACATINIB	""	DTC	26191369
SARACATINIB	SARACATINIB	Definite	IDH1	SARACATINIB	""	JAX-CKB	27231123
SARACATINIB	SARACATINIB	Definite	SRC	SARACATINIB	inhibitor	TALC|MyCancerGenome|JAX-CKB|ChemblInteractions|TTD	25394791|26802156
SARACATINIB	SARACATINIB	Definite	VHL	SARACATINIB	""	JAX-CKB	26802156
SARACATINIB	SARACATINIB	Definite	KRAS	SARACATINIB	""	JAX-CKB	27231123|26725216
SARACATINIB	SARACATINIB	Definite	YES1	SARACATINIB	inhibitor	DTC	""
SARACATINIB	SARACATINIB	Definite	BRAF	SARACATINIB	""	JAX-CKB	23242808
SARACATINIB	SARACATINIB	Definite	ABL1	SARACATINIB	inhibitor	ChemblInteractions|TTD	""
SARACATINIB	SARACATINIB	Definite	EGFR	SARACATINIB	""	JAX-CKB	28416483
SARACATINIB	SARACATINIB	Definite	IDH2	SARACATINIB	""	JAX-CKB	27231123
SARACATINIB	SARACATINIB	Definite	BCR	SARACATINIB	inhibitor	TALC	""
SARACATINIB	SARACATINIB	Definite	ALK	SARACATINIB	""	JAX-CKB	25394791
CI-1040	CI-1040	Definite	MAP2K1	CI-1040	allosteric modulator|inhibitor	MyCancerGenome|JAX-CKB|ChemblInteractions	12370306|19915144
CI-1040	CI-1040	Definite	BRAF	CI-1040	""	JAX-CKB	20538618|19915144|19018267
CI-1040	CI-1040	Definite	LCK	CI-1040	""	TTD	""
CI-1040	CI-1040	Definite	PRKCA	CI-1040	""	TTD	""
CI-1040	CI-1040	Definite	AKT1	CI-1040	""	TTD	""
CI-1040	CI-1040	Definite	STK11	CI-1040	""	JAX-CKB	27821489
CI-1040	CI-1040	Definite	HRAS	CI-1040	""	JAX-CKB	26267534
CI-1040	CI-1040	Definite	MAP3K1	CI-1040	""	TTD	""
CI-1040	CI-1040	Definite	MAPK12	CI-1040	""	TTD	""
CI-1040	CI-1040	Definite	KRAS	CI-1040	""	JAX-CKB	19018267|19372556
CI-1040	CI-1040	Definite	RPS6KB1	CI-1040	""	TTD	""
CI-1040	CI-1040	Definite	MAP2K2	CI-1040	inhibitor	MyCancerGenome|ChemblInteractions	""
CI-1040	CI-1040	Definite	MAPK1	CI-1040	""	TTD	""
CI-1040	CI-1040	Definite	GSK3B	CI-1040	""	TTD	""
CI-1040	CI-1040	Definite	MAP3K2	CI-1040	""	TTD	""
CI-1040	CI-1040	Definite	SGK1	CI-1040	""	TTD	""
CI-1040	CI-1040	Definite	MAPK11	CI-1040	""	TTD	""
CI-1040	CI-1040	Definite	ROCK1	CI-1040	""	TTD	""
CI-1040	CI-1040	Definite	CHEK1	CI-1040	""	TTD	""
CI-1040	CI-1040	Definite	ERBB2	CI-1040	""	JAX-CKB	23948973
CI-1040	CI-1040	Definite	MAPK14	CI-1040	""	TTD	""
CI-1040	CI-1040	Definite	MAPK8	CI-1040	""	TTD	""
CI-1040	CI-1040	Definite	RPS6KA1	CI-1040	""	DTC	20580230
LINIFANIB	LINIFANIB	Definite	FLT1	LINIFANIB	inhibitor	DTC|MyCancerGenome|TdgClinicalTrial|ChemblInteractions	""
LINIFANIB	LINIFANIB	Definite	AURKB	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	FLT4	LINIFANIB	inhibitor	DTC|MyCancerGenome|TdgClinicalTrial|ChemblInteractions|TTD	""
LINIFANIB	LINIFANIB	Definite	PDGFRA	LINIFANIB	inhibitor	DTC|ChemblInteractions	""
LINIFANIB	LINIFANIB	Definite	ALK	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	CAMK2G	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	DYRK3	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	TAOK1	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	HIPK4	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	PBK	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	MARK2	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	BLK	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	IRAK1	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	FLT3	LINIFANIB	inhibitor	DTC|TdgClinicalTrial|ChemblInteractions	""
LINIFANIB	LINIFANIB	Definite	CAMK2B	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	KDR	LINIFANIB	inhibitor	TALC|DTC|MyCancerGenome|TdgClinicalTrial|ChemblInteractions	""
LINIFANIB	LINIFANIB	Definite	RPS6KB1	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	KIT	LINIFANIB	inhibitor	TdgClinicalTrial	""
LINIFANIB	LINIFANIB	Definite	MAPK9	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	BRSK1	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	LYN	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	NTRK3	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	CAMK2D	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	MET	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	CDK8	LINIFANIB	inhibitor	DTC	""
LINIFANIB	LINIFANIB	Definite	ROCK1	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	CSF1R	LINIFANIB	inhibitor	DTC|TdgClinicalTrial|ChemblInteractions	""
LINIFANIB	LINIFANIB	Definite	PDGFRB	LINIFANIB	inhibitor	DTC|MyCancerGenome|TdgClinicalTrial|ChemblInteractions	""
LINIFANIB	LINIFANIB	Definite	MKNK2	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	TEK	LINIFANIB	inhibitor	TdgClinicalTrial	""
LINIFANIB	LINIFANIB	Definite	MAPK14	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	CAMK1	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	RPS6KA4	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	LTK	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	AXL	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	PLK3	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	MELK	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	SRC	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	INSR	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	CSNK1D	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	FER	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	YES1	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	SRMS	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	SRPK1	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	MAPK13	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	MINK1	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	RET	LINIFANIB	inhibitor	DTC|TdgClinicalTrial	""
LINIFANIB	LINIFANIB	Definite	MAP4K5	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	MAP2K2	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	CLK4	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	NTRK2	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	MAP4K2	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	IRAK4	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	CSNK1G2	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	PLK4	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	MAP3K20	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	FES	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	ROCK2	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	PRKG1	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	FGFR3	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	MST1R	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	RPS6KA5	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	EPHA2	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	PTK2	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	FRK	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	SLK	LINIFANIB	""	DTC	""
LINIFANIB	LINIFANIB	Definite	HIPK2	LINIFANIB	""	DTC	""
